symbol,description,path,trade_mode,digits,spread,trade_contract_size,trade_currency,quote_currency,margin_currency,is_visible
KLAC.NAS,KLA Corporation,Stock CFD's\Nasdaq\KLAC.NAS,4,3,0,1.0,USD,USD,USD,False
LRCX.NAS,Lam Research,Stock CFD's\Nasdaq\LRCX.NAS,4,3,0,1.0,USD,USD,USD,False
MCHP.NAS,Microchip Technology,Stock CFD's\Nasdaq\MCHP.NAS,3,3,0,1.0,USD,USD,USD,False
MNST.NAS,Monster Beverage,Stock CFD's\Nasdaq\MNST.NAS,3,3,0,1.0,USD,USD,USD,False
NDAQ.NAS,"Nasdaq, Inc.",Stock CFD's\Nasdaq\NDAQ.NAS,4,3,0,1.0,USD,USD,USD,False
NTAP.NAS,NetApp,Stock CFD's\Nasdaq\NTAP.NAS,4,3,0,1.0,USD,USD,USD,False
NWL.NAS,Newell Brands,Stock CFD's\Nasdaq\NWL.NAS,3,3,0,1.0,USD,USD,USD,False
NWSA.NAS,News Corp. Class A,Stock CFD's\Nasdaq\NWSA.NAS,3,3,0,1.0,USD,USD,USD,False
NWS.NAS,News Corp. Class B,Stock CFD's\Nasdaq\NWS.NAS,4,3,0,1.0,USD,USD,USD,False
NTRS.NAS,Northern Trust Corp.,Stock CFD's\Nasdaq\NTRS.NAS,4,3,0,1.0,USD,USD,USD,False
ORLY.NAS,O'Reilly Automotive,Stock CFD's\Nasdaq\ORLY.NAS,4,3,0,1.0,USD,USD,USD,False
PCAR.NAS,PACCAR Inc.,Stock CFD's\Nasdaq\PCAR.NAS,4,3,0,1.0,USD,USD,USD,False
PAYX.NAS,Paychex Inc.,Stock CFD's\Nasdaq\PAYX.NAS,4,3,0,1.0,USD,USD,USD,False
PBCT.NAS,People's United Financial,Stock CFD's\Nasdaq\PBCT.NAS,3,3,0,1.0,USD,USD,USD,False
PFG.NAS,Principal Financial Group,Stock CFD's\Nasdaq\PFG.NAS,4,3,0,1.0,USD,USD,USD,False
REG.NAS,Regency Centers Corporation,Stock CFD's\Nasdaq\REG.NAS,4,3,0,1.0,USD,USD,USD,False
ROST.NAS,Ross Stores,Stock CFD's\Nasdaq\ROST.NAS,4,3,0,1.0,USD,USD,USD,False
STX.NAS,Seagate Technology,Stock CFD's\Nasdaq\STX.NAS,4,3,0,1.0,USD,USD,USD,False
TROW.NAS,T. Rowe Price Group,Stock CFD's\Nasdaq\TROW.NAS,3,3,0,1.0,USD,USD,USD,False
TER.NAS,Teradyne,Stock CFD's\Nasdaq\TER.NAS,4,3,0,1.0,USD,USD,USD,False
ULTA.NAS,Ulta Beauty,Stock CFD's\Nasdaq\ULTA.NAS,4,3,0,1.0,USD,USD,USD,False
UAL.NAS,United Airlines Holdings,Stock CFD's\Nasdaq\UAL.NAS,4,3,0,1.0,USD,USD,USD,False
VRSN.NAS,Verisign Inc.,Stock CFD's\Nasdaq\VRSN.NAS,4,3,0,1.0,USD,USD,USD,False
VTRS.NAS,Viatris,Stock CFD's\Nasdaq\VTRS.NAS,3,3,0,1.0,USD,USD,USD,False
WLTW.NAS,Willis Towers Watson,Stock CFD's\Nasdaq\WLTW.NAS,4,3,0,1.0,USD,USD,USD,False
WYNN.NAS,Wynn Resorts Ltd,Stock CFD's\Nasdaq\WYNN.NAS,3,3,0,1.0,USD,USD,USD,False
XEL.NAS,Xcel Energy Inc,Stock CFD's\Nasdaq\XEL.NAS,4,3,0,1.0,USD,USD,USD,False
ZION.NAS,Zions Bancorp,Stock CFD's\Nasdaq\ZION.NAS,4,3,0,1.0,USD,USD,USD,False
JKHY.NAS,Jack Henry & Associates,Stock CFD's\Nasdaq\JKHY.NAS,4,2,0,1.0,USD,USD,USD,False
LKQ.NAS,LKQ Corporation,Stock CFD's\Nasdaq\LKQ.NAS,4,2,0,1.0,USD,USD,USD,False
MKTX.NAS,MarketAxess,Stock CFD's\Nasdaq\MKTX.NAS,3,2,0,1.0,USD,USD,USD,False
ODFL.NAS,Old Dominion Freight Line,Stock CFD's\Nasdaq\ODFL.NAS,4,2,0,1.0,USD,USD,USD,False
POOL.NAS,Pool Corporation,Stock CFD's\Nasdaq\POOL.NAS,4,2,0,1.0,USD,USD,USD,False
QRVO.NAS,Qorvo,Stock CFD's\Nasdaq\QRVO.NAS,4,2,0,1.0,USD,USD,USD,False
RDWR.NAS,Radware Ltd.,Stock CFD's\Nasdaq\RDWR.NAS,4,2,0,1.0,USD,USD,USD,False
SBAC.NAS,SBA Communications,Stock CFD's\Nasdaq\SBAC.NAS,4,2,0,1.0,USD,USD,USD,False
SWKS.NAS,Skyworks Solutions,Stock CFD's\Nasdaq\SWKS.NAS,4,2,0,1.0,USD,USD,USD,False
SNPS.NAS,Synopsys Inc.,Stock CFD's\Nasdaq\SNPS.NAS,4,2,0,1.0,USD,USD,USD,False
TTWO.NAS,Take-Two Interactive,Stock CFD's\Nasdaq\TTWO.NAS,3,2,0,1.0,USD,USD,USD,False
TSCO.NAS,Tractor Supply Company,Stock CFD's\Nasdaq\TSCO.NAS,4,2,0,1.0,USD,USD,USD,False
TRMB.NAS,Trimble Inc.,Stock CFD's\Nasdaq\TRMB.NAS,4,2,0,1.0,USD,USD,USD,False
VRSK.NAS,Verisk Analytics,Stock CFD's\Nasdaq\VRSK.NAS,4,2,0,1.0,USD,USD,USD,False
ZBRA.NAS,Zebra Technologies,Stock CFD's\Nasdaq\ZBRA.NAS,4,2,0,1.0,USD,USD,USD,False
ABNB.NAS,Airbnb Inc. Class A Common Stock,Stock CFD's\Nasdaq\ABNB.NAS,3,3,0,1.0,USD,USD,USD,False
AFRM.NAS,Affirm Holdings Inc. Class A Common Stock,Stock CFD's\Nasdaq\AFRM.NAS,3,3,0,1.0,USD,USD,USD,False
ALNY.NAS,Alnylam Pharmaceuticals Inc. Common Stock,Stock CFD's\Nasdaq\ALNY.NAS,4,2,0,1.0,USD,USD,USD,False
APPN.NAS,Appian Corporation Class A Common Stock,Stock CFD's\Nasdaq\APPN.NAS,3,3,0,1.0,USD,USD,USD,False
BMRN.NAS,BioMarin Pharmaceutical Inc. Common Stock,Stock CFD's\Nasdaq\BMRN.NAS,4,2,0,1.0,USD,USD,USD,False
BSY.NAS,Bentley Systems Incorporated Class B Common Stock,Stock CFD's\Nasdaq\BSY.NAS,3,3,0,1.0,USD,USD,USD,False
BYND.NAS,Beyond Meat Inc. Common Stock,Stock CFD's\Nasdaq\BYND.NAS,4,3,0,1.0,USD,USD,USD,False
CG.NAS,The Carlyle Group Inc. Common Stock,Stock CFD's\Nasdaq\CG.NAS,3,2,0,1.0,USD,USD,USD,False
CGNX.NAS,Cognex Corporation Common Stock,Stock CFD's\Nasdaq\CGNX.NAS,4,2,0,1.0,USD,USD,USD,False
CRWD.NAS,CrowdStrike Holdings Inc. Class A Common Stock,Stock CFD's\Nasdaq\CRWD.NAS,4,3,0,1.0,USD,USD,USD,False
CSGP.NAS,CoStar Group Inc. Common Stock,Stock CFD's\Nasdaq\CSGP.NAS,4,2,0,1.0,USD,USD,USD,False
CZR.NAS,Caesars Entertainment Inc. Common Stock,Stock CFD's\Nasdaq\CZR.NAS,4,3,0,1.0,USD,USD,USD,False
DBX.NAS,Dropbox Inc. Class A Common Stock,Stock CFD's\Nasdaq\DBX.NAS,3,3,0,1.0,USD,USD,USD,False
DDOG.NAS,Datadog Inc. Class A Common Stock,Stock CFD's\Nasdaq\DDOG.NAS,3,3,0,1.0,USD,USD,USD,False
DKNG.NAS,DraftKings Inc. Class A Common Stock,Stock CFD's\Nasdaq\DKNG.NAS,3,3,0,1.0,USD,USD,USD,False
DOCU.NAS,DocuSign Inc. Common Stock,Stock CFD's\Nasdaq\DOCU.NAS,4,3,0,1.0,USD,USD,USD,False
ENTG.NAS,Entegris Inc. Common Stock,Stock CFD's\Nasdaq\ENTG.NAS,4,2,0,1.0,USD,USD,USD,False
ERIE.NAS,Erie Indemnity Company Class A Common Stock,Stock CFD's\Nasdaq\ERIE.NAS,4,2,0,1.0,USD,USD,USD,False
EXAS.NAS,Exact Sciences Corporation Common Stock,Stock CFD's\Nasdaq\EXAS.NAS,4,3,0,1.0,USD,USD,USD,False
EXPI.NAS,eXp World Holdings Inc. Common Stock,Stock CFD's\Nasdaq\EXPI.NAS,3,3,0,1.0,USD,USD,USD,False
FIVE.NAS,Five Below Inc. Common Stock,Stock CFD's\Nasdaq\FIVE.NAS,4,3,0,1.0,USD,USD,USD,False
FIVN.NAS,Five9 Inc. Common Stock,Stock CFD's\Nasdaq\FIVN.NAS,3,3,0,1.0,USD,USD,USD,False
FSLR.NAS,First Solar Inc. Common Stock,Stock CFD's\Nasdaq\FSLR.NAS,4,3,0,1.0,USD,USD,USD,False
FWONK.NAS,Liberty Media Corporation Series C Liberty Formula One Common S,Stock CFD's\Nasdaq\FWONK.NAS,4,3,0,1.0,USD,USD,USD,False
GDRX.NAS,GoodRx Holdings Inc. Class A Common Stock,Stock CFD's\Nasdaq\GDRX.NAS,4,3,0,1.0,USD,USD,USD,False
GLPI.NAS,Gaming and Leisure Properties Inc. Common Stock,Stock CFD's\Nasdaq\GLPI.NAS,4,3,0,1.0,USD,USD,USD,False
IAC.NAS,IAC/InterActiveCorp Common Stock,Stock CFD's\Nasdaq\IAC.NAS,4,3,0,1.0,USD,USD,USD,False
IBKR.NAS,Interactive Brokers Group Inc. Class A Common Stock,Stock CFD's\Nasdaq\IBKR.NAS,4,2,0,1.0,USD,USD,USD,False
IEP.NAS,Icahn Enterprises L.P. Common Stock,Stock CFD's\Nasdaq\IEP.NAS,4,3,0,1.0,USD,USD,USD,False
KDP.NAS,Keurig Dr Pepper Inc. Common Stock,Stock CFD's\Nasdaq\KDP.NAS,4,3,0,1.0,USD,USD,USD,False
LAZR.NAS,Luminar Technologies Inc. Class A Common Stock,Stock CFD's\Nasdaq\LAZR.NAS,3,3,0,1.0,USD,USD,USD,False
LBRDA.NAS,Liberty Broadband Corporation Class A Common Stock,Stock CFD's\Nasdaq\LBRDA.NAS,4,3,0,1.0,USD,USD,USD,False
LBRDK.NAS,Liberty Broadband Corporation Class C Common Stock,Stock CFD's\Nasdaq\LBRDK.NAS,3,3,0,1.0,USD,USD,USD,False
LOGI.NAS,Logitech International S.A. Ordinary Shares,Stock CFD's\Nasdaq\LOGI.NAS,4,3,0,1.0,USD,USD,USD,False
LPLA.NAS,LPL Financial Holdings Inc. Common Stock,Stock CFD's\Nasdaq\LPLA.NAS,4,2,0,1.0,USD,USD,USD,False
MASI.NAS,Masimo Corporation Common Stock,Stock CFD's\Nasdaq\MASI.NAS,4,2,0,1.0,USD,USD,USD,False
MDB.NAS,MongoDB Inc. Class A Common Stock,Stock CFD's\Nasdaq\MDB.NAS,4,3,0,1.0,USD,USD,USD,False
MORN.NAS,Morningstar Inc. Common Stock,Stock CFD's\Nasdaq\MORN.NAS,4,2,0,1.0,USD,USD,USD,False
MPWR.NAS,Monolithic Power Systems Inc. Common Stock,Stock CFD's\Nasdaq\MPWR.NAS,4,2,0,1.0,USD,USD,USD,False
MRNA.NAS,Moderna Inc. Common Stock,Stock CFD's\Nasdaq\MRNA.NAS,3,3,0,1.0,USD,USD,USD,False
MTCH.NAS,Match Group Inc. Common Stock,Stock CFD's\Nasdaq\MTCH.NAS,4,3,0,1.0,USD,USD,USD,False
NBIX.NAS,Neurocrine Biosciences Inc. Common Stock,Stock CFD's\Nasdaq\NBIX.NAS,4,2,0,1.0,USD,USD,USD,False
NDSN.NAS,Nordson Corporation Common Stock,Stock CFD's\Nasdaq\NDSN.NAS,3,2,0,1.0,USD,USD,USD,False
NTRA.NAS,Natera Inc. Common Stock,Stock CFD's\Nasdaq\NTRA.NAS,3,3,0,1.0,USD,USD,USD,False
NVAX.NAS,Novavax Inc. Common Stock,Stock CFD's\Nasdaq\NVAX.NAS,4,3,0,1.0,USD,USD,USD,False
OKTA.NAS,Okta Inc. Class A Common Stock,Stock CFD's\Nasdaq\OKTA.NAS,4,3,0,1.0,USD,USD,USD,False
OLED.NAS,Universal Display Corporation Common Stock,Stock CFD's\Nasdaq\OLED.NAS,3,2,0,1.0,USD,USD,USD,False
ON.NAS,ON Semiconductor Corporation Common Stock,Stock CFD's\Nasdaq\ON.NAS,4,2,0,1.0,USD,USD,USD,False
OPEN.NAS,Opendoor Technologies Inc Common Stock,Stock CFD's\Nasdaq\OPEN.NAS,3,3,0,1.0,USD,USD,USD,False
PCTY.NAS,Paylocity Holding Corporation Common Stock,Stock CFD's\Nasdaq\PCTY.NAS,4,3,0,1.0,USD,USD,USD,False
PEGA.NAS,Pegasystems Inc. Common Stock,Stock CFD's\Nasdaq\PEGA.NAS,4,2,0,1.0,USD,USD,USD,False
PENN.NAS,Penn National Gaming Inc. Common Stock,Stock CFD's\Nasdaq\PENN.NAS,3,2,0,1.0,USD,USD,USD,False
PLUG.NAS,Plug Power Inc. Common Stock,Stock CFD's\Nasdaq\PLUG.NAS,4,3,0,1.0,USD,USD,USD,False
PODD.NAS,Insulet Corporation Common Stock,Stock CFD's\Nasdaq\PODD.NAS,3,2,0,1.0,USD,USD,USD,False
PTC.NAS,PTC Inc. Common Stock,Stock CFD's\Nasdaq\PTC.NAS,3,2,0,1.0,USD,USD,USD,False
PTON.NAS,Peloton Interactive Inc. Class A Common Stock,Stock CFD's\Nasdaq\PTON.NAS,3,3,0,1.0,USD,USD,USD,False
RGEN.NAS,Repligen Corporation Common Stock,Stock CFD's\Nasdaq\RGEN.NAS,4,3,0,1.0,USD,USD,USD,False
ROKU.NAS,Roku Inc. Class A Common Stock,Stock CFD's\Nasdaq\ROKU.NAS,4,3,0,1.0,USD,USD,USD,False
RPRX.NAS,Royalty Pharma plc Class A Ordinary Shares,Stock CFD's\Nasdaq\RPRX.NAS,3,3,0,1.0,USD,USD,USD,False
RUN.NAS,Sunrun Inc. Common Stock,Stock CFD's\Nasdaq\RUN.NAS,3,3,0,1.0,USD,USD,USD,False
SIRI.NAS,Sirius XM Holdings Inc. Common Stock,Stock CFD's\Nasdaq\SIRI.NAS,4,3,0,1.0,USD,USD,USD,False
SSNC.NAS,SS&C Technologies Holdings Inc. Common Stock,Stock CFD's\Nasdaq\SSNC.NAS,4,2,0,1.0,USD,USD,USD,False
TECH.NAS,Bio-Techne Corp Common Stock,Stock CFD's\Nasdaq\TECH.NAS,4,2,0,1.0,USD,USD,USD,False
TTD.NAS,The Trade Desk Inc. Class A Common Stock,Stock CFD's\Nasdaq\TTD.NAS,3,3,0,1.0,USD,USD,USD,False
WDAY.NAS,Workday Inc. Class A Common Stock,Stock CFD's\Nasdaq\WDAY.NAS,4,3,0,1.0,USD,USD,USD,False
WMG.NAS,Warner Music Group Corp. Class A Common Stock,Stock CFD's\Nasdaq\WMG.NAS,4,2,0,1.0,USD,USD,USD,False
Z.NAS,Zillow Group Inc. Class C Capital Stock,Stock CFD's\Nasdaq\Z.NAS,4,2,0,1.0,USD,USD,USD,False
ZG.NAS,Zillow Group Inc. Class A Common Stock,Stock CFD's\Nasdaq\ZG.NAS,4,2,0,1.0,USD,USD,USD,False
ZM.NAS,Zoom Video Communications Inc. Class A Common Stock,Stock CFD's\Nasdaq\ZM.NAS,4,3,0,1.0,USD,USD,USD,False
ZS.NAS,Zscaler Inc. Common Stock,Stock CFD's\Nasdaq\ZS.NAS,4,3,0,1.0,USD,USD,USD,False
SNDL.NAS,Sundial Growers Inc,Stock CFD's\Nasdaq\SNDL.NAS,4,3,0,1.0,USD,USD,USD,False
TNXP.NAS,Tonix Pharmaceuticals Holding Corp,Stock CFD's\Nasdaq\TNXP.NAS,3,3,0,1.0,USD,USD,USD,False
TXMD.NAS,TherapeuticsMD Inc,Stock CFD's\Nasdaq\TXMD.NAS,3,3,0,1.0,USD,USD,USD,False
GERN.NAS,Geron Corp,Stock CFD's\Nasdaq\GERN.NAS,4,3,0,1.0,USD,USD,USD,False
JFU.NAS,9F Inc,Stock CFD's\Nasdaq\JFU.NAS,3,3,0,1.0,USD,USD,USD,False
VEON.NAS,Veon Ltd,Stock CFD's\Nasdaq\VEON.NAS,4,3,0,1.0,USD,USD,USD,False
CRBP.NAS,Corbus Pharmaceuticals Holdings Inc,Stock CFD's\Nasdaq\CRBP.NAS,3,3,0,1.0,USD,USD,USD,False
MARK.NAS,Remark Holdings Inc,Stock CFD's\Nasdaq\MARK.NAS,4,3,0,1.0,USD,USD,USD,False
NBEV.NAS,New Age Beverages Corporation,Stock CFD's\Nasdaq\NBEV.NAS,3,3,0,1.0,USD,USD,USD,False
NERV.NAS,Minerva Neurosciences Inc,Stock CFD's\Nasdaq\NERV.NAS,3,3,0,1.0,USD,USD,USD,False
VSTM.NAS,Verastem Inc,Stock CFD's\Nasdaq\VSTM.NAS,4,3,0,1.0,USD,USD,USD,False
AGEN.NAS,Agenus Inc,Stock CFD's\Nasdaq\AGEN.NAS,4,3,0,1.0,USD,USD,USD,False
ABUS.NAS,Arbutus Biopharma,Stock CFD's\Nasdaq\ABUS.NAS,3,3,0,1.0,USD,USD,USD,False
RIGL.NAS,Rigel Pharmaceuticals Inc,Stock CFD's\Nasdaq\RIGL.NAS,4,2,0,1.0,USD,USD,USD,False
IFRX.NAS,Inflarx NV,Stock CFD's\Nasdaq\IFRX.NAS,3,3,0,1.0,USD,USD,USD,False
OVID.NAS,Ovid Therapeutics Inc,Stock CFD's\Nasdaq\OVID.NAS,4,3,0,1.0,USD,USD,USD,False
CRNT.NAS,Ceragon Networks Ltd,Stock CFD's\Nasdaq\CRNT.NAS,4,3,0,1.0,USD,USD,USD,False
WATT.NAS,Energous Corp,Stock CFD's\Nasdaq\WATT.NAS,3,3,0,1.0,USD,USD,USD,False
GNPX.NAS,Genprex Inc,Stock CFD's\Nasdaq\GNPX.NAS,4,3,0,1.0,USD,USD,USD,False
MNKD.NAS,MannKind Corp,Stock CFD's\Nasdaq\MNKD.NAS,4,3,0,1.0,USD,USD,USD,False
TRVG.NAS,Trivago NV,Stock CFD's\Nasdaq\TRVG.NAS,4,3,0,1.0,USD,USD,USD,False
VRAY.NAS,ViewRay Inc,Stock CFD's\Nasdaq\VRAY.NAS,4,3,0,1.0,USD,USD,USD,False
OPK.NAS,Opko Health Inc,Stock CFD's\Nasdaq\OPK.NAS,4,3,0,1.0,USD,USD,USD,False
CPRX.NAS,Catalyst Pharmaceutical Partners Inc,Stock CFD's\Nasdaq\CPRX.NAS,3,4,0,1.0,USD,USD,USD,False
NYMT.NAS,New York Mortgage Trust Inc,Stock CFD's\Nasdaq\NYMT.NAS,4,3,0,1.0,USD,USD,USD,False
NCMI.NAS,National CineMedia Inc,Stock CFD's\Nasdaq\NCMI.NAS,4,2,0,1.0,USD,USD,USD,False
IZEA.NAS,IZEA Worldwide Inc,Stock CFD's\Nasdaq\IZEA.NAS,3,3,0,1.0,USD,USD,USD,False
VYGR.NAS,"Voyager Therapeutics, Inc.",Stock CFD's\Nasdaq\VYGR.NAS,4,3,0,1.0,USD,USD,USD,False
ARAY.NAS,Accuray Inc,Stock CFD's\Nasdaq\ARAY.NAS,3,3,0,1.0,USD,USD,USD,False
LXRX.NAS,Lexicon Pharmaceuticals Inc,Stock CFD's\Nasdaq\LXRX.NAS,3,4,0,1.0,USD,USD,USD,False
FRSX.NAS,Foresight Autonomous Holdings Ltd,Stock CFD's\Nasdaq\FRSX.NAS,3,3,0,1.0,USD,USD,USD,False
CERS.NAS,Cerus Corp,Stock CFD's\Nasdaq\CERS.NAS,3,3,0,1.0,USD,USD,USD,False
VKTX.NAS,"Viking Therapeutics, Inc.",Stock CFD's\Nasdaq\VKTX.NAS,4,3,0,1.0,USD,USD,USD,False
AYRO.NAS,AYRO Inc,Stock CFD's\Nasdaq\AYRO.NAS,3,3,0,1.0,USD,USD,USD,False
WIMI.NAS,WiMi Hologram Cloud Inc,Stock CFD's\Nasdaq\WIMI.NAS,3,3,0,1.0,USD,USD,USD,False
XNET.NAS,Xunlei Ltd,Stock CFD's\Nasdaq\XNET.NAS,4,3,0,1.0,USD,USD,USD,False
KNDI.NAS,Kandi Technologies Group Inc,Stock CFD's\Nasdaq\KNDI.NAS,4,3,0,1.0,USD,USD,USD,False
PRQR.NAS,ProQR Therapeutics NV,Stock CFD's\Nasdaq\PRQR.NAS,3,3,0,1.0,USD,USD,USD,False
VYNE.NAS,Vyne Therapeutics Inc,Stock CFD's\Nasdaq\VYNE.NAS,3,3,0,1.0,USD,USD,USD,False
CNDT.NAS,Conduent Inc,Stock CFD's\Nasdaq\CNDT.NAS,3,3,0,1.0,USD,USD,USD,False
PTEN.NAS,Patterson Uti Energy,Stock CFD's\Nasdaq\PTEN.NAS,4,3,0,1.0,USD,USD,USD,False
AYTU.NAS,Aytu BioScience Inc,Stock CFD's\Nasdaq\AYTU.NAS,4,3,0,1.0,USD,USD,USD,False
PGEN.NAS,Pregicen Inc,Stock CFD's\Nasdaq\PGEN.NAS,4,3,0,1.0,USD,USD,USD,False
BNGO.NAS,Bionano Genomics Inc,Stock CFD's\Nasdaq\BNGO.NAS,3,3,0,1.0,USD,USD,USD,False
OCGN.NAS,Ocugen Inc,Stock CFD's\Nasdaq\OCGN.NAS,4,3,0,1.0,USD,USD,USD,False
NNDM.NAS,Nano Dimension Ltd - ADR,Stock CFD's\Nasdaq\NNDM.NAS,4,3,0,1.0,USD,USD,USD,False
PSEC.NAS,Prospect Capital Corp,Stock CFD's\Nasdaq\PSEC.NAS,3,2,0,1.0,USD,USD,USD,False
HLIT.NAS,Harmonic Inc,Stock CFD's\Nasdaq\HLIT.NAS,4,2,0,1.0,USD,USD,USD,False
GEVO.NAS,Gevo Inc,Stock CFD's\Nasdaq\GEVO.NAS,4,3,0,1.0,USD,USD,USD,False
INO.NAS,Inovio Pharmaceuticals Inc,Stock CFD's\Nasdaq\INO.NAS,4,3,0,1.0,USD,USD,USD,False
DTIL.NAS,Precision Biosciences Inc,Stock CFD's\Nasdaq\DTIL.NAS,4,3,0,1.0,USD,USD,USD,False
INSG.NAS,Inseego Corp.,Stock CFD's\Nasdaq\INSG.NAS,3,2,0,1.0,USD,USD,USD,False
GOSS.NAS,Gossamer Bio Inc,Stock CFD's\Nasdaq\GOSS.NAS,3,3,0,1.0,USD,USD,USD,False
PAA.NAS,Plains All American Pipeline L,Stock CFD's\Nasdaq\PAA.NAS,3,3,0,1.0,USD,USD,USD,False
CODX.NAS,Co-Diagnostics Inc,Stock CFD's\Nasdaq\CODX.NAS,3,3,0,1.0,USD,USD,USD,False
EGAN.NAS,eGain Corp,Stock CFD's\Nasdaq\EGAN.NAS,4,3,0,1.0,USD,USD,USD,False
FOLD.NAS,Amicus Therapeutics Inc,Stock CFD's\Nasdaq\FOLD.NAS,4,3,0,1.0,USD,USD,USD,False
PBYI.NAS,Puma Biotechnology Inc,Stock CFD's\Nasdaq\PBYI.NAS,3,3,0,1.0,USD,USD,USD,False
PAGP.NAS,Plains GP Holdings LP,Stock CFD's\Nasdaq\PAGP.NAS,3,3,0,1.0,USD,USD,USD,False
ADVM.NAS,Adverum Biotechnologies Inc,Stock CFD's\Nasdaq\ADVM.NAS,4,3,0,1.0,USD,USD,USD,False
SY.NAS,So-Young International Inc,Stock CFD's\Nasdaq\SY.NAS,4,3,0,1.0,USD,USD,USD,False
CRMD.NAS,CorMedix Inc,Stock CFD's\Nasdaq\CRMD.NAS,4,3,0,1.0,USD,USD,USD,False
DVAX.NAS,Dynavax Technologies Corp,Stock CFD's\Nasdaq\DVAX.NAS,3,3,0,1.0,USD,USD,USD,False
GOGO.NAS,Gogo Inc,Stock CFD's\Nasdaq\GOGO.NAS,3,3,0,1.0,USD,USD,USD,False
DOYU.NAS,DouYu International Holdings Ltd - ADR,Stock CFD's\Nasdaq\DOYU.NAS,4,3,0,1.0,USD,USD,USD,False
GLAD.NAS,Gladstone Capital Corp,Stock CFD's\Nasdaq\GLAD.NAS,4,3,0,1.0,USD,USD,USD,False
NMRK.NAS,Newmark Group Inc - Class A,Stock CFD's\Nasdaq\NMRK.NAS,4,2,0,1.0,USD,USD,USD,False
BCRX.NAS,BioCryst Pharmaceuticals Inc,Stock CFD's\Nasdaq\BCRX.NAS,4,3,0,1.0,USD,USD,USD,False
QIWI.NAS,QIWI plc,Stock CFD's\Nasdaq\QIWI.NAS,3,3,0,1.0,USD,USD,USD,False
NDLS.NAS,Noodles & Co,Stock CFD's\Nasdaq\NDLS.NAS,3,3,0,1.0,USD,USD,USD,False
OSUR.NAS,OraSure Technologies Inc,Stock CFD's\Nasdaq\OSUR.NAS,3,2,0,1.0,USD,USD,USD,False
GLNG.NAS,Golar LNG Ltd,Stock CFD's\Nasdaq\GLNG.NAS,4,2,0,1.0,USD,USD,USD,False
VRA.NAS,Vera Bradley Inc,Stock CFD's\Nasdaq\VRA.NAS,4,2,0,1.0,USD,USD,USD,False
UNIT.NAS,Uniti Group Inc,Stock CFD's\Nasdaq\UNIT.NAS,4,3,0,1.0,USD,USD,USD,False
CAMP.NAS,CalAmp Corp,Stock CFD's\Nasdaq\CAMP.NAS,3,3,0,1.0,USD,USD,USD,False
CRIS.NAS,Curis Inc,Stock CFD's\Nasdaq\CRIS.NAS,3,3,0,1.0,USD,USD,USD,False
SGMO.NAS,Sangamo Biosciences Inc,Stock CFD's\Nasdaq\SGMO.NAS,4,2,0,1.0,USD,USD,USD,False
SVC.NAS,Service Properties Trust,Stock CFD's\Nasdaq\SVC.NAS,3,3,0,1.0,USD,USD,USD,False
GPRO.NAS,GoPro Inc (A shares),Stock CFD's\Nasdaq\GPRO.NAS,3,3,0,1.0,USD,USD,USD,False
ALDX.NAS,Aldeyra Therapeutics Inc,Stock CFD's\Nasdaq\ALDX.NAS,3,3,0,1.0,USD,USD,USD,False
FOSL.NAS,Fossil,Stock CFD's\Nasdaq\FOSL.NAS,3,3,0,1.0,USD,USD,USD,False
CWCO.NAS,Consolidated Water Co Ltd,Stock CFD's\Nasdaq\CWCO.NAS,4,3,0,1.0,USD,USD,USD,False
FCEL.NAS,FuelCell Energy Inc,Stock CFD's\Nasdaq\FCEL.NAS,4,3,0,1.0,USD,USD,USD,False
ERIC.NAS,Telefonaktiebolaget LM Ericsson,Stock CFD's\Nasdaq\ERIC.NAS,4,3,0,1.0,USD,USD,USD,False
WKHS.NAS,Workhorse Group Inc,Stock CFD's\Nasdaq\WKHS.NAS,3,3,0,1.0,USD,USD,USD,False
ALT.NAS,Altimmune Inc,Stock CFD's\Nasdaq\ALT.NAS,3,3,0,1.0,USD,USD,USD,False
LILA.NAS,Liberty Latin America Ltd,Stock CFD's\Nasdaq\LILA.NAS,3,3,0,1.0,USD,USD,USD,False
CLNE.NAS,Clean Energy Fuels Corp,Stock CFD's\Nasdaq\CLNE.NAS,4,2,0,1.0,USD,USD,USD,False
EOLS.NAS,Evolus Inc,Stock CFD's\Nasdaq\EOLS.NAS,3,3,0,1.0,USD,USD,USD,False
ATRA.NAS,Atara Biotherapeutics Inc,Stock CFD's\Nasdaq\ATRA.NAS,3,3,0,1.0,USD,USD,USD,False
ANGI.NAS,ANGI Homeservices Inc,Stock CFD's\Nasdaq\ANGI.NAS,4,3,0,1.0,USD,USD,USD,False
NAVI.NAS,Navient Corp,Stock CFD's\Nasdaq\NAVI.NAS,4,3,0,1.0,USD,USD,USD,False
CHRS.NAS,Coherus Biosciences Inc,Stock CFD's\Nasdaq\CHRS.NAS,3,3,0,1.0,USD,USD,USD,False
SSSS.NAS,Sutter Rock Capital Corp,Stock CFD's\Nasdaq\SSSS.NAS,4,3,0,1.0,USD,USD,USD,False
ZYXI.NAS,Zynex Inc,Stock CFD's\Nasdaq\ZYXI.NAS,3,3,0,1.0,USD,USD,USD,False
MITK.NAS,Mitek Systems Inc,Stock CFD's\Nasdaq\MITK.NAS,4,3,0,1.0,USD,USD,USD,False
