ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
1065917759,1304611132,2025-11-06 04:11:56,1762402316382,1,1,0,1304595819,4,0.01,1.05649,0.0,0.0,-0.48,0.0,GBPCHF,[sl 1.05649],
1065918212,1304611661,2025-11-06 04:12:13,1762402333253,0,0,0,1304611661,3,0.01,1.8415599999999999,0.0,0.0,0.0,0.0,GBPCAD,MACD_ATR_Strateg,
1065921621,1304616039,2025-11-06 04:17:03,1762402623731,1,1,0,1304596604,4,0.01,2.03049,0.0,0.0,-0.79,0.0,EURNZD,[sl 2.03050],
1065923697,1304618540,2025-11-06 04:20:12,1762402812299,0,0,0,1304618540,3,0.01,1.7678099999999999,0.0,0.0,0.0,0.0,EURAUD,MACD_ATR_Strateg,
1065937962,1304635476,2025-11-06 04:35:31,1762403731919,1,1,0,1304618540,4,0.01,1.76653,0.0,0.0,-0.83,0.0,EURAUD,[sl 1.76664],
1065938143,1304635693,2025-11-06 04:35:42,1762403742936,1,0,0,1304635693,3,0.01,2.30496,0.0,0.0,0.0,0.0,GBPNZD,MACD_ATR_Strateg,
1065938163,1304635719,2025-11-06 04:35:44,1762403744933,1,1,0,1304602464,4,0.01,1.1505,0.0,0.0,-0.37,0.0,EURUSD,[sl 1.15050],
1065938200,1304635778,2025-11-06 04:35:48,1762403748647,0,0,0,1304635778,3,0.01,177.108,0.0,0.0,0.0,0.0,EURJPY,MACD_ATR_Strateg,
1065939129,1304636973,2025-11-06 04:36:55,1762403815727,1,1,0,1304588877,4,0.01,1.15044,0.0,0.0,-0.35,0.0,EURUSD,[sl 1.15045],
1065939771,1304637738,2025-11-06 04:37:25,1762403845926,1,1,0,1304571173,4,0.01,1.30594,0.0,0.0,-0.33,0.0,GBPUSD,[sl 1.30594],
1065940051,1304638061,2025-11-06 04:37:48,1762403868147,0,0,0,1304638061,3,0.01,0.88094,0.0,0.0,0.0,0.0,EURGBP,MACD_ATR_Strateg,
1065940937,1304639222,2025-11-06 04:39:21,1762403961197,0,0,0,1304639222,3,0.01,177.116,0.0,0.0,0.0,0.0,EURJPY,MACD_ATR_Strateg,
1065950966,1304651367,2025-11-06 04:50:27,1762404627800,1,1,0,1304564997,0,0.01,0.93103,0.0,0.0,0.1,0.0,EURCHF,,
1065950969,1304651370,2025-11-06 04:50:28,1762404628457,1,1,0,1304602496,0,0.01,0.93103,0.0,0.0,0.04,0.0,EURCHF,,
1065950974,1304651374,2025-11-06 04:50:29,1762404629134,1,1,0,1304552735,0,0.01,0.88093,0.0,0.0,-0.1,0.0,EURGBP,,
1065950977,1304651378,2025-11-06 04:50:30,1762404630093,1,1,0,1304638061,0,0.01,0.88092,0.0,0.0,-0.03,0.0,EURGBP,,
1065950981,1304651384,2025-11-06 04:50:31,1762404631118,1,1,0,1304635778,0,0.01,177.123,0.0,0.0,0.1,0.0,EURJPY,,
1065950993,1304651387,2025-11-06 04:50:32,1762404632565,1,1,0,1304639222,0,0.01,177.122,0.0,0.0,0.04,0.0,EURJPY,,
1065951000,1304651396,2025-11-06 04:50:33,1762404633271,1,1,0,1304611661,0,0.01,1.84128,0.0,0.0,-0.2,0.0,GBPCAD,,
1065951006,1304651405,2025-11-06 04:50:34,1762404634178,1,1,0,1304609893,0,0.01,2.30481,0.0,0.0,-0.58,0.0,GBPNZD,,
1065951009,1304651410,2025-11-06 04:50:34,1762404634890,0,1,0,1304635693,0,0.01,2.30514,0.0,0.0,-0.1,0.0,GBPNZD,,
1065951011,1304651415,2025-11-06 04:50:35,1762404635716,1,1,0,1304536196,0,0.01,1.41036,0.0,0.0,-0.18,0.0,USDCAD,,
1065951176,1304651623,2025-11-06 04:51:00,1762404660615,1,0,10981,1304651623,3,0.01,1.41036,0.0,0.0,0.0,0.0,USDCAD,,
1065956701,1304657120,2025-11-06 04:56:24,1762404984361,0,0,0,1304657120,3,0.01,0.56654,0.0,0.0,0.0,0.0,NZDUSD,MACD_Volatility_,
1065957506,1304657945,2025-11-06 04:56:55,1762405015940,0,0,0,1304657945,3,0.01,0.6509,0.0,0.0,0.0,0.0,AUDUSD,MACD_Volatility_,
1065957909,1304658396,2025-11-06 04:57:27,1762405047028,0,0,0,1304658396,3,0.01,0.91778,0.0,0.0,0.0,0.0,AUDCAD,MACD_Volatility_,
1065957919,1304658411,2025-11-06 04:57:29,1762405049701,0,0,0,1304658411,3,0.01,0.79887,0.0,0.0,0.0,0.0,NZDCAD,MACD_Volatility_,
1065960877,1304662629,2025-11-06 05:00:27,1762405227878,0,0,0,1304662629,3,0.01,1.0571,0.0,0.0,0.0,0.0,GBPCHF,MACD_Volatility_,
1065961112,1304662936,2025-11-06 05:00:57,1762405257854,0,0,0,1304662936,3,0.01,177.133,0.0,0.0,0.0,0.0,EURJPY,MACD_Volatility_,
1065962577,1304664809,2025-11-06 05:03:33,1762405413709,0,0,0,1304664809,3,0.01,2.30577,0.0,0.0,0.0,0.0,GBPNZD,MACD_Volatility_,
1065963195,1304665498,2025-11-06 05:04:26,1762405466861,0,0,0,1304665498,3,0.01,2.03153,0.0,0.0,0.0,0.0,EURNZD,MACD_Volatility_,
1065963573,1304665886,2025-11-06 05:04:58,1762405498841,0,0,0,1304665886,3,0.01,0.88104,0.0,0.0,0.0,0.0,EURGBP,MACD_Volatility_,
1065967778,1304670681,2025-11-06 05:10:48,1762405848927,1,1,0,1304658396,0,0.01,0.91793,0.0,0.0,0.11,0.0,AUDCAD,,
1065969414,1304672501,2025-11-06 05:12:11,1762405931169,1,1,0,1304657945,0,0.01,0.65091,0.0,0.0,0.01,0.0,AUDUSD,,
1065969418,1304672508,2025-11-06 05:12:12,1762405932070,1,1,0,1304665886,0,0.01,0.88086,0.0,0.0,-0.24,0.0,EURGBP,,
1065969424,1304672515,2025-11-06 05:12:12,1762405932792,1,1,0,1304662936,0,0.01,177.076,0.0,0.0,-0.37,0.0,EURJPY,,
1065969426,1304672519,2025-11-06 05:12:13,1762405933416,1,1,0,1304665498,0,0.01,2.03125,0.0,0.0,-0.16,0.0,EURNZD,,
1065969429,1304672524,2025-11-06 05:12:14,1762405934136,1,1,0,1304662629,0,0.01,1.05694,0.0,0.0,-0.2,0.0,GBPCHF,,
1065969434,1304672532,2025-11-06 05:12:15,1762405935417,1,1,0,1304664809,0,0.01,2.3058899999999998,0.0,0.0,0.07,0.0,GBPNZD,,
1065969438,1304672540,2025-11-06 05:12:16,1762405936264,1,1,0,1304658411,0,0.01,0.79859,0.0,0.0,-0.2,0.0,NZDCAD,,
1065969447,1304672551,2025-11-06 05:12:16,1762405936977,1,1,0,1304657120,0,0.01,0.56633,0.0,0.0,-0.21,0.0,NZDUSD,,
1065969452,1304672558,2025-11-06 05:12:17,1762405937760,0,1,0,1304651623,0,0.01,1.41038,0.0,0.0,-0.01,0.0,USDCAD,,
1065970270,1304673653,2025-11-06 05:13:24,1762406004668,0,0,0,1304673653,3,0.01,1.15058,0.0,0.0,0.0,0.0,EURUSD,MACD_Volatility_,
1065970280,1304673666,2025-11-06 05:13:25,1762406005759,1,0,0,1304673666,3,0.01,0.80921,0.0,0.0,0.0,0.0,USDCHF,MACD_Volatility_,
1065970284,1304673671,2025-11-06 05:13:26,1762406006297,0,0,0,1304673671,3,0.01,1.3061099999999999,0.0,0.0,0.0,0.0,GBPUSD,MACD_Volatility_,
1065970839,1304674341,2025-11-06 05:14:26,1762406066412,0,0,0,1304674341,3,0.01,1.62246,0.0,0.0,0.0,0.0,EURCAD,MACD_Volatility_,
1065970873,1304674375,2025-11-06 05:14:29,1762406069117,0,0,0,1304674375,3,0.01,1.84175,0.0,0.0,0.0,0.0,GBPCAD,MACD_Volatility_,
1065971066,1304674602,2025-11-06 05:14:56,1762406096258,0,0,0,1304674602,3,0.01,0.65104,0.0,0.0,0.0,0.0,AUDUSD,MACD_Volatility_,
1065971645,1304675367,2025-11-06 05:15:27,1762406127334,0,0,0,1304675367,3,0.01,0.91802,0.0,0.0,0.0,0.0,AUDCAD,MACD_Volatility_,
